2/2/23,106.790001
2/3/23,103.510002
2/6/23,102.684998
2/7/23,103.629997
2/8/23,102.690002
2/9/23,100.540001
2/10/23,95.739998
2/13/23,95.010002
2/14/23,94.660004
2/15/23,94.739998
2/16/23,95.540001
2/17/23,95.07
2/21/23,93.239998
2/22/23,91.933998
2/23/23,92.129997
2/24/23,89.629997
2/27/23,90.089996
2/28/23,89.540001
3/1/23,90.160004
3/2/23,89.860001
3/3/23,92.739998
3/6/23,94.360001
3/7/23,95.419998
3/8/23,94.404999
3/9/23,94.489998
3/10/23,92.5
3/13/23,90.565002
3/14/23,93.07
3/15/23,93.540001
3/16/23,96.57
3/17/23,100.839996
3/20/23,101.059998
3/21/23,101.980003
3/22/23,105.139999
3/23/23,105.889999
3/24/23,105.739998
3/27/23,105.32
3/28/23,103
3/29/23,102.720001
3/30/23,101.440002
3/31/23,101.709999
4/3/23,102.669998
4/4/23,104.839996
4/5/23,106.120003
4/6/23,105.769997
4/10/23,107.389999
4/11/23,106.919998
4/12/23,107.389999
4/13/23,106.470001
4/14/23,107.690002
4/17/23,105.43
4/18/23,107
4/19/23,104.214996
4/20/23,104.650002
4/21/23,106.089996
4/24/23,106.050003
4/25/23,106.610001
4/26/23,105.559998
4/27/23,105.230003
4/28/23,107.800003
5/1/23,107.720001
5/2/23,107.660004
5/3/23,106.220001
5/4/23,106.160004
5/5/23,105.32
5/8/23,105.794998
5/9/23,108.779999
5/10/23,108.550003
5/11/23,115.860001
5/12/23,117
5/15/23,116.489998
5/16/23,116.830002
5/17/23,120.18
5/18/23,121.559998
5/19/23,124.199997
5/22/23,123.510002
5/23/23,124.93
5/24/23,121.879997
5/25/23,125.209999
5/26/23,124.065002
5/30/23,126.290001
5/31/23,123.699997
6/1/23,123.5
6/2/23,124.489998
6/5/23,124.610001
6/6/23,126.599998
6/7/23,127.574997
6/8/23,122.584999
6/9/23,122.559998
6/12/23,123.394997
6/13/23,125.650002
6/14/23,123.800003
6/15/23,123.879997
6/16/23,126.699997
6/20/23,123.535004
6/21/23,123.235001
6/22/23,120.660004
6/23/23,122.040001
6/26/23,121.466003
6/27/23,117.839996
6/28/23,117.959999
6/29/23,120.089996
6/30/23,121.099998
7/3/23,120.32
7/5/23,120.059998
7/6/23,120.639999
7/7/23,120.889999
7/10/23,119.07
7/11/23,116.760002
7/12/23,119.300003
7/13/23,121.540001
7/14/23,125.129997
7/17/23,126.059998
7/18/23,124.904999
7/19/23,124.790001
7/20/23,122.120003
7/21/23,120.870003
7/24/23,121.926003
7/25/23,121.879997
7/26/23,130.360001
7/27/23,131.800003
7/28/23,130.970001
7/31/23,133.009995
8/1/23,130.854996
8/2/23,129.839996
8/3/23,128.369995
8/4/23,129.600006
8/7/23,129.509995
8/8/23,130.979996
8/9/23,132.190002
8/10/23,131.970001
8/11/23,129.201996
8/14/23,129.850006
8/15/23,131.589996
8/16/23,129.279999
8/17/23,130.449997
8/18/23,129.059998
8/21/23,127.849998
8/22/23,129.130005
8/23/23,130.850006
8/24/23,134.727005
8/25/23,130.139999
8/28/23,132.080002
8/29/23,132.998001
8/30/23,135.570007
8/31/23,137.050003
9/1/23,138.429993
9/5/23,136.440002
9/6/23,137.014999
9/7/23,134.600006
9/8/23,135.869995
9/11/23,137.380005
9/12/23,137.130005
9/13/23,135.899994
9/14/23,138.389999
9/15/23,138.800003
9/18/23,137.630005
9/19/23,138.25
9/20/23,138.830002
9/21/23,132.389999
9/22/23,131.679993
9/25/23,130.770004
9/26/23,130.914001
9/27/23,129.440002
9/28/23,130.690002
9/29/23,134.080002
10/2/23,132.154999
10/3/23,134.929993
10/4/23,133.660004
10/5/23,136.130005
10/6/23,134.940002
10/9/23,137.990005
